,,point-1,point-2,point-3,point-4,point-5,point-6,point-7,point-8,point-9,point-10,point-11,point-12,point-13,point-14,point-15,point-16,point-17,point-18,point-19,point-20,point-21,point-22,point-23,point-24,point-25,point-26,point-27,point-28,point-29,point-30,point-31,point-32,point-33,point-34,point-35,point-36,point-37,point-38,point-39,point-40,point-41,point-42,point-43,point-44,point-45,point-46,point-47,point-48,point-49,point-50
ZERO,run-1,1.0,0.995895006911623,0.9836474315195148,0.9634583786730111,0.9356593520616943,0.9007068109339785,0.8591746750488638,0.8117449009293668,0.7591962841552622,0.702391671561197,0.6422637933155165,0.5797999475166896,0.5160257887858275,0.45198848704615957,0.388739533021843,0.3273174727893463,0.2687308548795825,0.21394166993891517,0.16384955486934166,0.11927702081543295,0.08095594755407962,0.049515566048790594,0.025472126494665775,0.009220421504467403,0.001027303624831836,0.0010273036248318094,0.00922042150446726,0.025472126494665598,0.04951556604879033,0.08095594755407955,0.11927702081543257,0.1638495548693413,0.2139416699389148,0.26873085487958215,0.3273174727893463,0.38873953302184344,0.45198848704615896,0.5160257887858272,0.5797999475166893,0.6422637933155166,0.7023916715611972,0.7591962841552626,0.811744900929366,0.8591746750488639,0.9007068109339779,0.9356593520616943,0.9634583786730104,0.9836474315195144,0.9958950069116228,0.9999999999999998
ONE,run-1,0.0,0.004104993088376974,0.016352568480485163,0.036541621326988905,0.06434064793830574,0.09929318906602147,0.1408253249511362,0.1882550990706332,0.2408037158447378,0.297608328438803,0.35773620668448347,0.4202000524833104,0.4839742112141725,0.5480115129538404,0.611260466978157,0.6726825272106537,0.7312691451204175,0.7860583300610848,0.8361504451306583,0.880722979184567,0.9190440524459204,0.9504844339512094,0.9745278735053342,0.9907795784955326,0.9989726963751682,0.9989726963751682,0.9907795784955328,0.9745278735053344,0.9504844339512096,0.9190440524459205,0.8807229791845674,0.8361504451306587,0.7860583300610852,0.7312691451204179,0.6726825272106537,0.6112604669781565,0.548011512953841,0.48397421121417283,0.4202000524833107,0.35773620668448336,0.2976083284388028,0.24080371584473736,0.18825509907063398,0.1408253249511361,0.09929318906602214,0.06434064793830574,0.03654162132698957,0.016352568480485608,0.004104993088377196,2.220446049250313e-16
