,,point-1,point-2,point-3,point-4,point-5,point-6,point-7,point-8,point-9,point-10,point-11,point-12,point-13,point-14,point-15,point-16,point-17,point-18,point-19,point-20,point-21,point-22,point-23,point-24,point-25,point-26,point-27,point-28,point-29,point-30,point-31,point-32,point-33,point-34,point-35,point-36,point-37,point-38,point-39,point-40,point-41,point-42,point-43,point-44,point-45,point-46,point-47,point-48,point-49,point-50
ZERO,run-1,1.0,0.9958950069116226,0.9836474315195153,0.9634583786730109,0.9356593520616943,0.9007068109339785,0.8591746750488638,0.811744900929367,0.7591962841552629,0.702391671561197,0.6422637933155158,0.5797999475166896,0.5160257887858275,0.45198848704615924,0.3887395330218429,0.3273174727893461,0.2687308548795825,0.2139416699389152,0.16384955486934152,0.11927702081543284,0.08095594755407957,0.04951556604879036,0.025472126494665757,0.009220421504467271,0.0010273036248318436,0.001027303624831836,0.009220421504467346,0.025472126494665813,0.04951556604879044,0.08095594755407964,0.11927702081543284,0.16384955486934172,0.21394166993891486,0.26873085487958215,0.3273174727893463,0.38873953302184244,0.4519884870461591,0.5160257887858275,0.5797999475166893,0.6422637933155163,0.702391671561197,0.7591962841552629,0.8117449009293674,0.8591746750488641,0.9007068109339776,0.9356593520616945,0.9634583786730111,0.9836474315195148,0.995895006911623,1.0
ONE,run-1,0.0,0.004104993088377418,0.01635256848048472,0.03654162132698913,0.06434064793830574,0.09929318906602147,0.1408253249511362,0.18825509907063298,0.24080371584473714,0.297608328438803,0.35773620668448425,0.4202000524833104,0.4839742112141725,0.5480115129538408,0.6112604669781572,0.6726825272106539,0.7312691451204175,0.7860583300610848,0.8361504451306585,0.8807229791845672,0.9190440524459205,0.9504844339512096,0.9745278735053342,0.9907795784955328,0.9989726963751682,0.9989726963751682,0.9907795784955327,0.9745278735053342,0.9504844339512095,0.9190440524459204,0.8807229791845672,0.8361504451306583,0.7860583300610852,0.7312691451204179,0.6726825272106537,0.6112604669781576,0.5480115129538409,0.4839742112141725,0.4202000524833107,0.3577362066844837,0.297608328438803,0.24080371584473714,0.18825509907063265,0.14082532495113587,0.09929318906602236,0.06434064793830552,0.036541621326988905,0.016352568480485163,0.004104993088376974,0.0
